Aileron;Elevator;Rudder;Throttle;Roll;Pitch;Yaw;Altitude
0,000853686;0,13904148;0,002169819;0,89549583;-8,638485;1,7043889;197,41975;2662,8486
0,000732368;0,13904694;0,000345788;0,89156199;-8,3989792;1,7267535;197,39189;2662,877
0,000820672;0,14480332;0,001712478;0,89444524;-8,1583643;1,7489792;197,3645;2662,9055
0,000849652;0,14649761;0,002115456;0,8953681;-7,915772;1,7710338;197,33769;2662,9343
0,000748838;0,14092723;0,000616827;0,8921085;-7,6697145;1,793131;197,31116;2662,9639
0,00078793;0,14311242;0,00123003;0,89338857;-7,4230776;1,8151714;197,28488;2662,9932
0,000845489;0,14628497;0,002058866;0,89523607;-7,1750546;1,8371154;197,25897;2663,0229
0,00085277;0,14668323;0,002157568;0,89546698;-6,9235282;1,8591276;197,23332;2663,0535
0,000853686;0,14673303;0,002169819;0,89549583;-6,6715779;1,8809752;197,20816;2663,0837
0,000853805;0,14673923;0,002171349;0,89549947;-6,4134889;1,9031751;197,18292;2663,1152
0,000853805;0,14674006;0,002171552;0,89549994;-6,1543102;1,9253232;197,15802;2663,1472
0,000783656;0,14287567;0,002171564;0,89324999;-5,894206;1,9474375;197,1335;2663,1792
0,000792327;0,14335676;0,002171577;0,89353126;-5,638341;1,9692179;197,10962;2663,2112
0,000846047;0,14631575;0,002171577;0,89525384;-5,3828907;1,9908959;197,08617;2663,2437
0,000852838;0,14668712;0,002171577;0,89546919;-5,1298466;2,0122542;197,06339;2663,2761
0,000853686;0,14673349;0,002171577;0,89549613;-4,8758783;2,0335956;197,04097;2663,3088
0,000749325;0,14095634;0,002171577;0,89212447;-4,6199083;2,0550716;197,01875;2663,3425
0,000822866;0,13928579;0,002171577;0,89451557;-4,3642874;2,0766339;196,99684;2663,3765
0,000849923;0,13907754;0,002171577;0,89537692;-4,1108766;2,0981519;196,97537;2663,4106
0,00085333;0,13905147;0,002171577;0,89548457;-3,8606613;2,1195104;196,9545;2663,4453
0,000853754;0,1390482;0,002171577;0,89549804;-3,6118009;2,1408477;196,93413;2663,4802
0,000732368;0,13309379;0,002171577;0,89156222;-3,3629677;2,162349;196,91409;2663,5159
0,000838296;0,13829842;0,002171577;0,89500773;-3,1154897;2,1838696;196,89459;2663,552
0,000851872;0,13895403;0,002171577;0,89543843;-2,8714039;2,2051322;196,8759;2663,5879
0,000783426;0,13903603;0,00116514;0,8932423;-2,6296334;2,2262177;196,85794;2663,624
0,000723907;0,1390463;0,000204465;0,89128029;-2,3872402;2,2473681;196,84041;2663,6604
0,000837184;0,13904756;0,001944916;0,8949725;-2,1435139;2,268661;196,82332;2663,6973
0,000851736;0,13904774;0,002143562;0,89543408;-1,8952478;2,2904131;196,80655;2663,7354
0,00085355;0,13904774;0,002168074;0,89549172;-1,6511182;2,3118804;196,79068;2663,7732
0,000853788;0,13904774;0,002171134;0,89549893;-1,403885;2,3337038;196,77531;2663,8118
0,000853805;0,13904774;0,002171514;0,89549983;-1,1557691;2,3556986;196,76057;2663,8508
0,000853822;0,13904774;0,002171564;0,8955;-0,91072828;2,3775282;196,74673;2663,8899
0,000853822;0,13904774;0,002171577;0,8955;-0,66797066;2,3992877;196,7337;2663,9292
0,000853822;0,13904774;0,002171577;0,8955;-0,42399356;2,4213274;196,7213;2663,9688
0,000853822;0,14577059;0,002171577;0,8955;-0,17817082;2,4435968;196,70955;2664,0085
0,000853822;0,14661881;0,002171577;0,8955;0,07060755;2,4661164;196,69844;2664,0488
0,000853822;0,14672497;0,002171577;0,8955;0,31983209;2,4887025;196,68802;2664,0894
0,000853822;0,14673831;0,002171577;0,8955;0,57147652;2,5115702;196,67816;2664,1301
0,000853822;0,14673997;0,002171577;0,8955;0,82371044;2,5345809;196,66893;2664,1709
0,000853822;0,14674015;0,002171577;0,8955;1,0748942;2,5575898;196,66034;2664,2117
0,000853822;0,14674015;0,002171577;0,8955;1,3312;2,5811644;196,65218;2664,2539
0,000853822;0,14674015;0,002171577;0,8955;1,5876924;2,6048486;196,64458;2664,2959
0,000853822;0,14674015;0,002171577;0,8955;1,8431537;2,6285052;196,63756;2664,3381
0,000853822;0,14674015;0,002171577;0,8955;2,1030703;2,6526244;196,63098;2664,3813
0,000783656;0,14674015;0,00116514;0,89324999;2,3617976;2,6766591;196,62498;2664,4248
0,000827277;0,1520146;0,00180615;0,89465624;2,6208198;2,7006447;196,61945;2664,4683
0,000850482;0,15356529;0,002126712;0,8953945;2,8842332;2,7248027;196,61436;2664,5122
0,000853398;0,15375957;0,002165974;0,89548677;3,149354;2,7488749;196,6098;2664,5566
0,000853771;0,16074583;0,002170869;0,89549834;3,4196296;2,7730615;196,6057;2664,6016
0,000853805;0,16162673;0,002171488;0,89549977;3,6937671;2,7971601;196,60205;2664,6465
0,000732385;0,15475973;0,000346027;0,89156246;3,9689293;2,821068;196,59883;2664,6917
0,000717638;0,15390874;9,74E-05;0,89107031;4,2427382;2,8447008;196,59595;2664,7371
0,000783937;0,15776768;0,001169268;0,89325881;4,5147424;2,8679876;196,59343;2664,7822
0,000844965;0,16125271;0,002051881;0,89521986;4,7860475;2,8908739;196,5914;2664,8274
0,000799934;0,15868707;0,002156707;0,89377749;5,0596709;2,9136565;196,58984;2664,873
0,000847011;0,16136841;0,002169718;0,89528465;5,3361835;2,9363346;196,58882;2664,9192
0,000852957;0,16170469;0,002171337;0,89547306;5,6114101;2,9585462;196,58835;2664,9653
0,000853703;0,16174674;0,002171539;0,89549661;5,8869839;2,9804461;196,58841;2665,011
0,000783656;0,15775163;0,00116514;0,89324957;6,1644287;3,0021772;196,589;2665,0576
0,000792311;0,15825035;0,001296445;0,8935312;6,4395618;3,0235329;196,5901;2665,1038
0,000846047;0,16131347;0,002066522;0,89525384;6,7146535;3,0445902;196,5918;2665,1504
0,000852838;0,16169779;0,002158505;0,89546919;6,9894614;3,0652909;196,59413;2665,197
0,000853686;0,16174588;0,002169946;0,89549613;7,265048;3,0857286;196,59712;2665,2441
0,000853805;0,16175191;0,002171374;0,89549953;7,5450125;3,1061676;196,60085;2665,292
0,000853805;0,16175267;0,002171552;0,89549994;7,8276143;3,1264875;196,60536;2665,3403
0,000853822;0,16175278;0,002171564;0,8955;8,1112185;3,1465714;196,61067;2665,3892
0,000853822;0,16175278;0,002171577;0,8955;8,3933268;3,1662538;196,61678;2665,438
0,000853822;0,16175278;0,002171577;0,8955;8,6708069;3,1853371;196,6236;2665,4861
0,000853822;0,16175278;0,002171577;0,8955;8,9501972;3,2042768;196,63132;2665,5347
0,000732385;0,1547752;0,000346042;0,89156252;9,2385778;3,2236276;196,64024;2665,5854
0,000820689;0,1598732;0,001712505;0,8944453;9,5183764;3,2422235;196,64986;2665,6353
0,000849652;0,15021551;0,002115456;0,8953681;9,794426;3,2603538;196,66037;2665,6851
0,000853296;0,15068561;0,002164582;0,89548349;10,063848;3,2780087;196,67184;2665,7341
0,00078359;0,14986339;0,001164175;0,8932479;10,330706;3,2953544;196,68439;2665,7837
0,000723939;0,14712931;0,00020433;0,89128095;10,59607;3,3124843;196,69807;2665,8337
0,000837201;0,15294942;0,001944903;0,89497262;10,861851;3,3294594;196,71295;2665,8848
0,000851736;0,14838743;0,002143562;0,89543408;11,123949;3,3459744;196,72888;2665,9348
0,00085355;0,15222272;0,002168074;0,89549172;11,383617;3,3621707;196,74599;2665,9851
0,000853788;0,14829758;0,002171134;0,89549893;11,642453;3,3780913;196,76431;2666,0354
0,000853805;0,14693451;0,002171514;0,89549983;11,899687;3,3937662;196,78391;2666,0857
0,000853822;0,14676441;0,002171564;0,8955;12,15425;3,4091341;196,80473;2666,1362
0,000853822;0,14674321;0,002171577;0,8955;12,406124;3,424176;196,82677;2666,1865
0,000853822;0,14674053;0,002171577;0,8955;12,658298;3,4390652;196,85023;2666,2375
0,000853822;0,14674024;0,002171577;0,8955;12,911752;3,4538422;196,87526;2666,2888
0,000853822;0,14674015;0,002171577;0,8955;13,170621;3,4687343;196,90231;2666,3416
0,000783656;0,14674015;0,002171577;0,8955;13,427529;3,4832954;196,93069;2666,394
0,000723939;0,14674015;0,002171577;0,8955;13,685509;3,4976339;196,96069;2666,447
0,000837201;0,14674015;0,002171577;0,8955;13,945823;3,511801;196,99252;2666,5005
0,000851736;0,14674015;0,002171577;0,8955;14,207543;3,5257299;197,02614;2666,5547
0,000732127;0,14000131;0,000346042;0,89156252;14,467129;3,5392928;197,06125;2666,6086
0,000717606;0,13916685;9,74E-05;0,89107031;14,718966;3,5522327;197,09717;2666,6619
0,00078392;0,14289071;0,001169268;0,89325881;14,966666;3,5647211;197,13428;2666,7148
0,000844965;0,14625704;0,002051881;0,89521986;15,212821;3,5768104;197,17262;2666,7673
0,000852702;0,14667971;0,002156707;0,89546496;15,46444;3,5888236;197,2132;2666,8208
0,000853669;0,14673257;0,002169718;0,89549559;15,719212;3,6006668;197,25575;2666,8748
0,000853805;0,14673923;0,002171337;0,89549947;15,973698;3,6121986;197,29974;2666,929
0,000749341;0,14095698;0,000624887;0,89212489;16,230249;3,6235747;197,34569;2666,9832
0,000719736;0,13332826;0,000133141;0,89114058;16,484966;3,634737;197,39354;2667,0381
0,000819032;0,13747354;0,001688959;0,89439255;16,734213;3,6455309;197,44269;2667,0925
0,000849449;0,13885061;0,002112642;0,89536154;16,980156;3,6559908;197,49309;2667,147
0,000853262;0,13902314;0,002164227;0,89548266;17,226856;3,666281;197,54539;2667,2019
0,00078359;0,13563108;0,001164133;0,89324778;17,471798;3,676311;197,59904;2667,2561
0,000723939;0,13267165;0,00020433;0,89128095;17,715572;3,6861689;197,65443;2667,311
0,000716582;0,13230334;7,94E-05;0,89103514;17,957375;3,6958296;197,71141;2667,3662
0,000818631;0,13734384;0,001683054;0,89437938;18,196012;3,7052224;197,76939;2667,4207
0,000849381;0,13883437;0,001099179;0,89535993;18,435646;3,7144654;197,82887;2667,4756
0,000853262;0,13902105;0,001798418;0,89548242;18,677555;3,7236378;197,89003;2667,5305
0,00078359;0,13563091;0,001114482;0,89324778;18,920216;3,7326767;197,95258;2667,5859
0,000723939;0,13267165;0,000197649;0,89128095;19,163103;3,7416167;198,01683;2667,6416
0,000837201;0,13824494;0,00194419;0,89497262;19,404764;3,7503803;198,08217;2667,6968
0,000851736;0,13894731;0,002143473;0,89543408;19,649065;3,7590721;198,14923;2667,7527
0,00085355;0,13903521;0,002168061;0,89549172;19,89843;3,7677822;198,2187;2667,8096
0,000853788;0,13393717;0,002171134;0,89549893;20,145519;3,7762675;198,28873;2667,866
0,000853805;0,13584641;0,002171514;0,89549983;20,388924;3,7845132;198,35934;2667,9219
0,000853822;0,13864614;0,002171564;0,8955;20,634192;3,7926672;198,43155;2667,9785
0,000853822;0,13304433;0,002171577;0,8955;20,877699;3,8006172;198,50441;2668,0344
0,000853822;0,13234985;0,002171577;0,8955;21,123529;3,8085132;198,57948;2668,0913
0,000853822;0,13226311;0,002171577;0,8955;21,367271;3,8161874;198,65536;2668,1484
0,000853822;0,13225231;0,002171577;0,8955;21,609224;3,8236463;198,73198;2668,2053
0,000853822;0,13225096;0,002171577;0,8955;21,848761;3,8308513;198,80894;2668,2615
0,000853822;0,13225079;0,002171577;0,8955;22,085428;3,837791;198,88599;2668,3179
0,000853822;0,13225079;0,002171577;0,8955;22,321346;3,8445177;198,96368;2668,3738
0,000853822;0,13225079;0,002171577;0,8955;22,558947;3,851094;199,04276;2668,4299
0,000853822;0,12667949;0,002171577;0,8955;22,796545;3,8574746;199,12283;2668,4866
0,000853822;0,11140906;0,002171577;0,8955;23,033163;3,8636427;199,20448;2668,5437
0,000853822;0,067502826;0,002171577;0,8955;23,259066;3,8694317;199,28868;2668,6025
0,000853822;0,040541124;0,002171577;0,8955;23,45392;3,8743653;199,37306;2668,6606
0,000853822;0,02671539;0,002171577;0,8955;23,616091;3,8783677;199,45978;2668,72
0,000853822;0,009988163;0,002171577;0,8955;23,7421;3,8812463;199,54733;2668,7795
0,000853822;0,007213073;0,002171577;0,8955;23,83548;3,8829892;199,63457;2668,8376
0,000853822;0,006756218;0,002171577;0,8955;23,905407;3,8837039;199,72327;2668,8965
0,000853822;-0,013136311;0,002171577;0,8955;23,954752;3,8834491;199,81329;2668,9556
0,000853822;-0,040945407;0,002171577;0,8955;23,978331;3,8823285;199,90434;2669,0146
0,000853822;-0,077349521;0,002171577;0,8955;23,966957;3,8805671;199,99626;2669,073
0,000853822;-0,10873609;0,002171577;0,8955;23,913832;3,8783789;200,08876;2669,1306
0,000853822;-0,12389213;0,002171577;0,8955;23,815771;3,8758824;200,18327;2669,1885
0,000853822;-0,13878578;0,002171577;0,8955;23,676241;3,8731573;200,27975;2669,2463
0,000853822;-0,14068457;0,002171577;0,8955;23,499607;3,870189;200,37926;2669,3047
0,000853822;-0,1409225;0,002171577;0,8955;23,292601;3,8669686;200,48203;2669,3638
0,000853822;-0,12976646;0,002171577;0,8955;23,065935;3,8635395;200,58664;2669,4233
0,000853822;-0,11894983;0,002171577;0,8955;22,8304;3,8599074;200,69257;2669,4819
0,000853822;-0,11202666;0,002171577;0,8955;22,596191;3,8560941;200,79852;2669,5403
0,000853822;-0,11117042;0,002171577;0,8955;22,364361;3,8521159;200,90506;2669,5984
0,000853822;-0,10611737;0,002171577;0,8955;22,129814;3,847903;201,01479;2669,6572
0,000853822;-0,10467485;0,002171577;0,8955;21,89497;3,843504;201,12732;2669,7173
0,000853822;-0,099108085;0,002171577;0,8955;21,6653;3,8390548;201,24013;2669,7773
0,000853822;-0,097531579;0,002171577;0,8955;21,443396;3,8346281;201,35233;2669,8369
0,000853822;-0,097335048;0,002171577;0,8955;21,226892;3,8302398;201,46452;2669,8962
0,000853822;-0,09178178;0,002171577;0,8955;21,014751;3,8259029;201,57733;2669,9558
0,000853822;-0,091094688;0,002171577;0,8955;20,808109;3,8216755;201,69011;2670,0156
0,000853822;-0,091008931;0,002171577;0,8955;20,604107;3,8175659;201,80379;2670,0764
0,000853822;-0,090998217;0,002171577;0,8955;20,404211;3,813679;201,91685;2670,1365
0,000853822;-0,090996891;0,002171577;0,8955;20,206713;3,8100338;202,02971;2670,1975
0,000853822;-0,09099669;0,002171577;0,8955;20,00662;3,8066084;202,14476;2670,2598
0,000853822;-0,09099669;0,002171577;0,8955;19,812267;3,8035862;202,25682;2670,3208
0,000853822;-0,09099669;0,002171577;0,8955;19,622099;3,8009732;202,36642;2670,3811
0,000732385;-0,096511148;0,000346042;0,89156252;19,432665;3,7987742;202,4745;2670,4417
0,000717638;-0,097207434;0,001712505;0,89107031;19,240168;3,7969964;202,58237;2670,5022
0,000836358;-0,091766104;0,002115456;0,89494628;19,047495;3,7956378;202,68921;2670,5635
0,000851634;-0,091092743;0,002164582;0,8954308;18,858601;3,7947304;202,79347;2670,624
0,000853533;-0,091008678;0,002170704;0,89549136;18,670111;3,7942624;202,89693;2670,6851
0,000853788;-0,090998173;0,002171463;0,89549887;18,47975;3,7942612;203,00053;2670,7473
0,000783656;-0,090996891;0,001165127;0,89324981;18,291161;3,7947402;203,10208;2670,8091
0,000723939;-0,09099669;0,000204465;0,89128125;18,106142;3,7957025;203,20041;2670,8701
0,000837201;-0,09099669;0,001944916;0,89497268;17,922855;3,7971337;203,29637;2670,9312
0,000851736;-0,09099669;0,002143562;0,89543408;17,739527;3,7990501;203,39085;2670,9922
0,00085355;-0,09099669;0,001161277;0,89549172;17,555473;3,8014688;203,4841;2671,0542
0,000853788;-0,09099669;0,001295974;0,89549893;17,371264;3,8044217;203,57561;2671,116
0,000853805;-0,09099669;0,002066471;0,89549983;17,189125;3,8078427;203,66426;2671,1777
0,000853822;-0,09099669;0,002158505;0,8955;17,006393;3,8117666;203,75133;2671,2395
0,000853822;-0,09099669;0,002169946;0,8955;16,821096;3,816237;203,83765;2671,3022
0,000853822;-0,095717259;0,002171374;0,8955;16,636358;3,8211787;203,92145;2671,3652
0,000853822;-0,10246151;0,002171552;0,8955;16,448545;3,8266358;204,00327;2671,428
0,000853822;-0,10421763;0,002171564;0,8955;16,254717;3,8326678;204,0836;2671,4915
0,000853822;-0,10443781;0,002171577;0,8955;16,059299;3,8391368;204,16093;2671,5542
0,000853822;-0,10446534;0,002171577;0,8955;15,860333;3,8461139;204,2364;2671,6172
0,000732385;-0,11021857;0,002171577;0,89156252;15,659018;3,853508;204,30943;2671,6797
0,000838296;-0,098893613;0,002171577;0,89500779;15,457197;3,861294;204,38014;2671,7422
0,000851872;-0,092756927;0,002171577;0,89543843;15,256077;3,8695133;204,44936;2671,8054
0,000853567;-0,094357371;0,002171577;0,89549232;15,058464;3,8780873;204,51657;2671,8689
0,000853788;-0,096936792;0,002171577;0,89549899;14,860706;3,8870938;204,58232;2671,9324
0,000853805;-0,094089784;0,002171577;0,89549989;14,661716;3,8965368;204,64661;2671,9971
0,000853822;-0,09138158;0,002171577;0,8955;14,46186;3,9064534;204,70975;2672,063
0,000853822;-0,096560091;0,002171577;0,8955;14,261848;3,9167564;204,77119;2672,1289
0,000853822;-0,097213551;0,002171577;0,8955;14,064959;3,9271972;204,82956;2672,1941
0,000853822;-0,097295322;0,00116514;0,89324999;13,869152;3,9378443;204,88553;2672,2588
0,000853822;-0,092560619;0,00180615;0,89465624;13,67376;3,9487648;204,93947;2672,3237
0,000853822;-0,094332702;0,002126712;0,8953945;13,479871;3,9599245;204,99161;2672,3884
0,000853822;-0,09693367;0,002165974;0,89548677;13,286762;3,971271;205,04178;2672,4534
0,000853822;-0,09173248;0,002170869;0,89549834;13,093527;3,9828577;205,09036;2672,5183
0,000853822;-0,09581057;0,002171488;0,89549977;12,900852;3,9946594;205,13736;2672,5835
0,000853822;-0,09711957;0,002171564;0,89549994;12,70371;4,0068784;205,18358;2672,6501
0,000853822;-0,097283587;0,002171577;0,8955;12,505575;4,0193186;205,22823;2672,7168
0,000853822;-0,097304106;0,002171577;0,8955;12,306865;4,0320239;205,27142;2672,7834
0,000853822;-0,097306639;0,002171577;0,8955;12,10251;4,0453954;205,31447;2672,8521
0,000853822;-0,097306974;0,002171577;0,8955;11,893953;4,0594015;205,35721;2672,9214
0,000853822;-0,097307019;0,002171577;0,8955;11,689055;4,0735435;205,39819;2672,9897
0,000853822;-0,097307019;0,002171577;0,8955;11,485011;4,0880051;205,43823;2673,0574
0,000853822;-0,097307019;0,002171577;0,8955;11,277704;4,1030827;205,47829;2673,1265
0,000853822;-0,097307019;0,002171577;0,8955;11,069562;4,1185999;205,51802;2673,1956
0,000853822;-0,097307019;0,002171577;0,8955;10,860523;4,1345363;205,55753;2673,2649
0,000853822;-0,097307019;0,002171577;0,8955;10,652354;4,1507273;205,59665;2673,3335
0,000853822;-0,097307019;0,002171577;0,8955;10,445418;4,1670957;205,63539;2673,4021
0,000853822;-0,097307019;0,002171577;0,8955;10,240681;4,1835184;205,67371;2673,47
0,000853822;-0,097307019;0,000624916;0,89212495;10,036839;4,2000465;205,71187;2673,5371
0,000853822;-0,097307019;0,001743829;0,89451563;9,832221;4,2167802;205,75026;2673,6047
0,000853822;-0,097307019;0,002119209;0,89537692;9,6252975;4,2337728;205,78926;2673,6731
0,000853822;-0,097307019;0,00216505;0,89548457;9,4182644;4,2507958;205,82858;2673,7417
0,000853822;-0,097307019;0,002170755;0,89549804;9,2109423;4,2678089;205,86832;2673,8103
0,000853822;-0,097307019;0,002171476;0,89549971;9,0041256;4,2846937;205,90837;2673,8787
0,000853822;-0,091778338;0,002171564;0,89549994;8,8009548;4,3012333;205,94839;2673,9468
0,000749341;-0,095816366;0,000624916;0,89212495;8,6002007;4,317503;205,98869;2674,0144
0,00078798;-0,093950793;0,00123099;0,8933906;8,3991013;4,3335638;206,02946;2674,0818
0,000845489;-0,091364354;0,002058968;0,89523631;8,1973667;4,3494782;206,07109;2674,1504
0,00085277;-0,091042601;0,002157581;0,89546704;7,9975066;4,3650479;206,11324;2674,2188
0,000853686;-0,091002434;0,002169819;0,89549583;7,79987;4,3801885;206,15573;2674,2874
0,000853805;-0,09099739;0,002171349;0,89549947;7,6042242;4,3948779;206,19861;2674,3555
0,000749341;-0,090996772;0,000624887;0,89212489;7,4095483;4,4091454;206,24194;2674,4236
0,00078798;-0,09099669;0,00123099;0,8933906;7,2137356;4,4231048;206,28612;2674,4924
0,000845489;-0,09099669;0,002058968;0,89523631;7,0204921;4,4364653;206,33032;2674,561
0,00085277;-0,09099669;0,002157581;0,89546704;6,826458;4,4494529;206,37532;2674,6299
0,000853686;-0,09099669;0,002169819;0,89549583;6,6320801;4,4620185;206,42096;2674,6995
0,000853805;-0,09099669;0,002171349;0,89549947;6,4367023;4,474185;206,46739;2674,7695
0,000853805;-0,09099669;0,002171552;0,89549994;6,2388635;4,4860301;206,51491;2674,8406
0,000853822;-0,09099669;0,002171564;0,8955;6,0430198;4,4972777;206,56239;2674,9114
0,000749341;-0,095717259;0,000624916;0,89212495;5,8491974;4,507926;206,60962;2674,9814
0,000719736;-0,09393847;0,000133141;0,89114058;5,6555872;4,5180225;206,65657;2675,0508
0,00071607;-0,091362819;7,05E-05;0,89101756;5,4623017;4,5276451;206,70354;2675,1204
0,000836156;-0,091042437;0,001166176;0,89493966;5,2705402;4,5367827;206,75035;2675,1897
0,0008516;-0,091002397;0,002051535;0,89542991;5,0781431;4,5455599;206,79755;2675,2598
0,000732111;-0,096511871;0,000328447;0,8915537;4,8874478;4,5538387;206,84422;2675,3291
0,000820639;-0,092464052;0,00171055;0,89444423;4,6964936;4,5617056;206,89063;2675,3984
0,000779604;-0,094320528;0,002115227;0,89311802;4,5034113;4,5693088;206,93761;2675,4688
0,000791814;-0,093764529;0,002164544;0,89351475;4,3085504;4,5765939;206,98476;2675,5396
0,000845979;-0,091341287;0,002170692;0,89525181;4,1147194;4,5835171;207,03162;2675,6101
0,000852838;-0,091039747;0,002171463;0,89546895;3,9215498;4,5901313;207,07832;2675,6812
0,000853686;-0,091002062;0,002171564;0,89549613;3,7307191;4,5964074;207,12439;2675,7517
0,000853805;-0,090997346;0,002171577;0,89549953;3,5379441;4,6024928;207,17075;2675,8235
0,000749341;-0,095717341;0,000624916;0,89212489;3,3487909;4,6082239;207,21577;2675,894
0,00078798;-0,09393847;0,00123099;0,8933906;3,157882;4,6137419;207,26035;2675,9648
0,000845489;-0,091362819;0,002058968;0,89523631;2,9670105;4,6190553;207,30434;2676,0359
0,00085277;-0,091042437;0,002157581;0,89546704;2,7784901;4,6241341;207,34738;2676,1064
0,000853686;-0,091002397;0,002169819;0,89549583;2,5899816;4,629056;207,38992;2676,1777
0,000853805;-0,09099739;0,002171349;0,89549947;2,4022977;4,6338186;207,43166;2676,2485
0,000749341;-0,095717341;0,000624887;0,89212489;2,2155998;4,6384149;207,47232;2676,3191
0,00078798;-0,09393847;0,00123099;0,8933906;2,0243092;4,6429648;207,51265;2676,3911
0,000845489;-0,091362819;0,002058968;0,89523631;1,8323514;4,6473303;207,55191;2676,4636
0,00085277;-0,091042437;0,002157581;0,89546704;1,6417947;4,651401;207,58945;2676,5364
0,000853686;-0,091002397;0,002169819;0,89549583;1,4531648;4,655087;207,62482;2676,6086
0,000853805;-0,09099739;0,002171349;0,89549947;1,262926;4,6584024;207,65826;2676,6821
0,000749341;-0,090996772;0,000624887;0,89212489;1,0694597;4,6613011;207,68959;2676,7576
0,000822883;-0,09099669;0,001743816;0,89451563;0,87712592;4,66366;207,71761;2676,833
0,000849923;-0,09099669;0,002119209;0,89537692;0,68863118;4,6654768;207,74182;2676,9072
0,00085333;-0,09099669;0,00216505;0,89548457;0,50175881;4,6667891;207,76242;2676,9817
0,000853754;-0,09099669;0,002170755;0,89549804;0,31808677;4,667624;207,77916;2677,0544
0,000732368;-0,096511148;0,002171476;0,89549971;0,13506339;4,6680226;207,79216;2677,1272
0,000838296;-0,085657269;0,002171564;0,89549994;-0,049769673;4,668004;207,80154;2677,2009
0,000851872;-0,084328674;0,002171577;0,8955;-0,23078515;4,6675749;207,80701;2677,2744
0,000853567;-0,084163047;0,002171577;0,8955;-0,40726763;4,6667824;207,80853;2677,3474
0,000853788;-0,084142327;0,002171577;0,8955;-0,58319908;4,6656623;207,80614;2677,4209
0,000853805;-0,084139742;0,002171577;0,8955;-0,75975257;4,6642447;207,79971;2677,4954
0,000853822;-0,084139422;0,002171577;0,8955;-0,93580121;4,6625881;207,78926;2677,5701
0,000853822;-0,084139377;0,002171577;0,8955;-1,1101284;4,6607537;207,7749;2677,6445
0,000853822;-0,084139377;0,002171577;0,8955;-1,2868624;4,658752;207,75635;2677,7202
0,000853822;-0,084139377;0,002171577;0,8955;-1,4630413;4,6566544;207,73395;2677,7961
0,000853822;-0,084139377;0,002171577;0,8955;-1,6418953;4,6544781;207,70732;2677,8728
0,000853822;-0,084139377;0,002171577;0,8955;-1,8209832;4,6522942;207,67691;2677,9497
0,000853822;-0,084139377;0,002171577;0,8955;-2,0005493;4,6501393;207,64282;2678,0271
0,000853822;-0,084139377;0,002171577;0,8955;-2,1801472;4,6480637;207,60533;2678,1038
0,000853822;-0,084139377;0,002171577;0,8955;-2,3596001;4,6460991;207,56468;2678,1807
0,000853822;-0,084139377;0,002171577;0,8955;-2,5397296;4,6442809;207,52087;2678,2576
0,000853822;-0,084139377;0,002171577;0,8955;-2,7189534;4,6426435;207,4745;2678,334
0,000853822;-0,084139377;0,002171577;0,8955;-2,8998573;4,6412005;207,42516;2678,4106
0,000853822;-0,084139377;0,002171577;0,8955;-3,0832582;4,6399636;207,3727;2678,4883
0,000853822;-0,084139377;0,002171577;0,8955;-3,2672656;4,6389771;207,31787;2678,5662
0,000853822;-0,084139377;0,002171577;0,8955;-3,4501126;4,6382589;207,26141;2678,6431
0,000853822;-0,084139377;0,002171577;0,8955;-3,6337855;4,6378074;207,20299;2678,72
0,000853822;-0,084139377;0,002171577;0,8955;-3,8210218;4,6376424;207,14182;2678,7986
0,000853822;-0,084139377;0,002171577;0,8955;-4,0109234;4,6377745;207,07841;2678,8774
0,000853822;-0,084139377;0,002171577;0,8955;-4,2032638;4,6382265;207,01299;2678,9573
0,000853822;-0,084139377;0,002171577;0,8955;-4,3928585;4,6389761;206,94753;2679,0361
0,000853822;-0,084139377;0,002171577;0,8955;-4,5817719;4,6400309;206,88156;2679,114
0,000853822;-0,084139377;0,002171577;0,8955;-4,7715969;4,6413884;206,81476;2679,1924
0,000732385;-0,084139377;0,000346042;0,89156252;-4,9605064;4,6430202;206,74783;2679,2698
0,000820689;-0,084139377;0,001712505;0,8944453;-5,1510687;4,644927;206,68005;2679,3479
0,000849652;-0,084139377;0,002115456;0,8953681;-5,342248;4,6471233;206,61201;2679,4263
0,000853296;-0,087547526;0,002164582;0,89548349;-5,534543;4,6496296;206,54384;2679,5046
0,000853754;-0,090563305;0,002170704;0,89549792;-5,729795;4,6524677;206,47566;2679,5835
0,000853805;-0,090942472;0,002171463;0,89549971;-5,9301524;4,6556845;206,4071;2679,6633
0,000853822;-0,090989903;0,002171564;0,89549994;-6,1338682;4,6592517;206,33873;2679,7434
0,000732385;-0,096510269;0,000346042;0,89156252;-6,3402448;4,6631417;206,27119;2679,8232
0,000820689;-0,092463888;0,001712505;0,8944453;-6,5499091;4,6673436;206,20436;2679,9033
0,000849652;-0,091179676;0,002115456;0,8953681;-6,7608509;4,671865;206,13838;2679,9834
0,000853296;-0,091019563;0,002164582;0,89548349;-6,9720898;4,6766858;206,07347;2680,0642
0,000853754;-0,090999544;0,002170704;0,89549792;-7,1832175;4,6817975;206,00986;2680,1443
0,000853805;-0,090997063;0,002171463;0,89549971;-7,3940029;4,6871853;205,94765;2680,2244
0,000853822;-0,090996727;0,002171564;0,89549994;-7,6054683;4,6928668;205,88664;2680,3049
0,000853822;-0,09099669;0,002171577;0,8955;-7,8147025;4,6987662;205,82773;2680,3845
